mass,value,walk_type,metric,dc_scaling,source,upper,lower,predicted_value
100000.0,19.0,CRW,IFCT,Half,Raw,,,
10.0,91.0,CRW,IFCT,Constant,Raw,,,
10.0,994.0,CRW,IFCT,Constant,Raw,,,
10.0,1117.0,CRW,IFCT,Constant,Raw,,,
10.0,613.0,CRW,IFCT,Constant,Raw,,,
10.0,1359.0,CRW,IFCT,Constant,Raw,,,
10.0,685.0,CRW,IFCT,Constant,Raw,,,
10.0,272.0,CRW,IFCT,Constant,Raw,,,
10.0,921.0,CRW,IFCT,Constant,Raw,,,
10.0,2263.0,CRW,IFCT,Constant,Raw,,,
10.0,691.0,CRW,IFCT,Constant,Raw,,,
10.0,200.0,CRW,IFCT,Constant,Raw,,,
10.0,569.0,CRW,IFCT,Constant,Raw,,,
10.0,640.0,CRW,IFCT,Constant,Raw,,,
10.0,2388.0,CRW,IFCT,Constant,Raw,,,
10.0,2561.0,CRW,IFCT,Constant,Raw,,,
10.0,284.0,CRW,IFCT,Constant,Raw,,,
10.0,495.0,CRW,IFCT,Constant,Raw,,,
10.0,1349.0,CRW,IFCT,Constant,Raw,,,
10.0,961.0,CRW,IFCT,Constant,Raw,,,
10.0,440.0,CRW,IFCT,Constant,Raw,,,
10.0,632.0,CRW,IFCT,Constant,Raw,,,
10.0,2334.0,CRW,IFCT,Constant,Raw,,,
10.0,687.0,CRW,IFCT,Constant,Raw,,,
10.0,2014.0,CRW,IFCT,Constant,Raw,,,
10.0,110.0,CRW,IFCT,Constant,Raw,,,
10.0,207.0,CRW,IFCT,Constant,Raw,,,
10.0,173.0,CRW,IFCT,Constant,Raw,,,
10.0,844.0,CRW,IFCT,Constant,Raw,,,
10.0,1172.0,CRW,IFCT,Constant,Raw,,,
10.0,917.0,CRW,IFCT,Constant,Raw,,,
10.0,2731.0,CRW,IFCT,Constant,Raw,,,
10.0,988.0,CRW,IFCT,Constant,Raw,,,
10.0,384.0,CRW,IFCT,Constant,Raw,,,
10.0,4326.0,CRW,IFCT,Constant,Raw,,,
10.0,1178.0,CRW,IFCT,Constant,Raw,,,
10.0,675.0,CRW,IFCT,Constant,Raw,,,
10.0,3859.0,CRW,IFCT,Constant,Raw,,,
10.0,153.0,CRW,IFCT,Constant,Raw,,,
10.0,1276.0,CRW,IFCT,Constant,Raw,,,
10.0,470.0,CRW,IFCT,Constant,Raw,,,
10.0,1210.0,CRW,IFCT,Constant,Raw,,,
10.0,2541.0,CRW,IFCT,Constant,Raw,,,
10.0,660.0,CRW,IFCT,Constant,Raw,,,
10.0,1177.0,CRW,IFCT,Constant,Raw,,,
10.0,231.0,CRW,IFCT,Constant,Raw,,,
10.0,1243.0,CRW,IFCT,Constant,Raw,,,
10.0,1442.0,CRW,IFCT,Constant,Raw,,,
10.0,696.0,CRW,IFCT,Constant,Raw,,,
10.0,2122.0,CRW,IFCT,Constant,Raw,,,
10.0,448.0,CRW,IFCT,Constant,Raw,,,
10.0,2626.0,CRW,IFCT,Constant,Raw,,,
10.0,452.0,CRW,IFCT,Constant,Raw,,,
10.0,1191.0,CRW,IFCT,Constant,Raw,,,
10.0,1584.0,CRW,IFCT,Constant,Raw,,,
10.0,865.0,CRW,IFCT,Constant,Raw,,,
10.0,1247.0,CRW,IFCT,Constant,Raw,,,
10.0,1898.0,CRW,IFCT,Constant,Raw,,,
10.0,734.0,CRW,IFCT,Constant,Raw,,,
10.0,1379.0,CRW,IFCT,Constant,Raw,,,
10.0,877.0,CRW,IFCT,Constant,Raw,,,
10.0,62.0,CRW,IFCT,Constant,Raw,,,
10.0,44.0,CRW,IFCT,Constant,Raw,,,
10.0,1383.0,CRW,IFCT,Constant,Raw,,,
10.0,792.0,CRW,IFCT,Constant,Raw,,,
10.0,1253.0,CRW,IFCT,Constant,Raw,,,
10.0,2227.0,CRW,IFCT,Constant,Raw,,,
10.0,5213.0,CRW,IFCT,Constant,Raw,,,
10.0,826.0,CRW,IFCT,Constant,Raw,,,
10.0,1586.0,CRW,IFCT,Constant,Raw,,,
10.0,340.0,CRW,IFCT,Constant,Raw,,,
10.0,580.0,CRW,IFCT,Constant,Raw,,,
10.0,4412.0,CRW,IFCT,Constant,Raw,,,
10.0,1345.0,CRW,IFCT,Constant,Raw,,,
10.0,22.0,CRW,IFCT,Constant,Raw,,,
10.0,950.0,CRW,IFCT,Constant,Raw,,,
10.0,1078.0,CRW,IFCT,Constant,Raw,,,
10.0,78.0,CRW,IFCT,Constant,Raw,,,
10.0,561.0,CRW,IFCT,Constant,Raw,,,
10.0,878.0,CRW,IFCT,Constant,Raw,,,
10.0,33.0,CRW,IFCT,Constant,Raw,,,
10.0,668.0,CRW,IFCT,Constant,Raw,,,
10.0,909.0,CRW,IFCT,Constant,Raw,,,
10.0,146.0,CRW,IFCT,Constant,Raw,,,
10.0,477.0,CRW,IFCT,Constant,Raw,,,
10.0,266.0,CRW,IFCT,Constant,Raw,,,
10.0,85.0,CRW,IFCT,Constant,Raw,,,
10.0,122.0,CRW,IFCT,Constant,Raw,,,
10.0,1634.0,CRW,IFCT,Constant,Raw,,,
10.0,307.0,CRW,IFCT,Constant,Raw,,,
10.0,1078.0,CRW,IFCT,Constant,Raw,,,
10.0,2615.0,CRW,IFCT,Constant,Raw,,,
10.0,377.0,CRW,IFCT,Constant,Raw,,,
10.0,223.0,CRW,IFCT,Constant,Raw,,,
10.0,139.0,CRW,IFCT,Constant,Raw,,,
10.0,1653.0,CRW,IFCT,Constant,Raw,,,
10.0,275.0,CRW,IFCT,Constant,Raw,,,
10.0,440.0,CRW,IFCT,Constant,Raw,,,
10.0,2060.0,CRW,IFCT,Constant,Raw,,,
10.0,177.0,CRW,IFCT,Constant,Raw,,,
10.0,3854.0,CRW,IFCT,Constant,Raw,,,
100.0,229.0,CRW,IFCT,Constant,Raw,,,
100.0,276.0,CRW,IFCT,Constant,Raw,,,
100.0,382.0,CRW,IFCT,Constant,Raw,,,
100.0,1364.0,CRW,IFCT,Constant,Raw,,,
100.0,1545.0,CRW,IFCT,Constant,Raw,,,
100.0,1346.0,CRW,IFCT,Constant,Raw,,,
100.0,7441.0,CRW,IFCT,Constant,Raw,,,
100.0,1951.0,CRW,IFCT,Constant,Raw,,,
100.0,1280.0,CRW,IFCT,Constant,Raw,,,
100.0,6372.0,CRW,IFCT,Constant,Raw,,,
100.0,662.0,CRW,IFCT,Constant,Raw,,,
100.0,2335.0,CRW,IFCT,Constant,Raw,,,
100.0,1891.0,CRW,IFCT,Constant,Raw,,,
100.0,1189.0,CRW,IFCT,Constant,Raw,,,
100.0,132.0,CRW,IFCT,Constant,Raw,,,
100.0,2661.0,CRW,IFCT,Constant,Raw,,,
100.0,866.0,CRW,IFCT,Constant,Raw,,,
100.0,389.0,CRW,IFCT,Constant,Raw,,,
100.0,2054.0,CRW,IFCT,Constant,Raw,,,
100.0,2161.0,CRW,IFCT,Constant,Raw,,,
100.0,371.0,CRW,IFCT,Constant,Raw,,,
100.0,613.0,CRW,IFCT,Constant,Raw,,,
100.0,3302.0,CRW,IFCT,Constant,Raw,,,
100.0,33.0,CRW,IFCT,Constant,Raw,,,
100.0,764.0,CRW,IFCT,Constant,Raw,,,
100.0,715.0,CRW,IFCT,Constant,Raw,,,
100.0,3248.0,CRW,IFCT,Constant,Raw,,,
100.0,183.0,CRW,IFCT,Constant,Raw,,,
100.0,2365.0,CRW,IFCT,Constant,Raw,,,
100.0,4102.0,CRW,IFCT,Constant,Raw,,,
100.0,858.0,CRW,IFCT,Constant,Raw,,,
100.0,3014.0,CRW,IFCT,Constant,Raw,,,
100.0,109.0,CRW,IFCT,Constant,Raw,,,
100.0,5400.0,CRW,IFCT,Constant,Raw,,,
100.0,2298.0,CRW,IFCT,Constant,Raw,,,
100.0,1827.0,CRW,IFCT,Constant,Raw,,,
100.0,4097.0,CRW,IFCT,Constant,Raw,,,
100.0,76.0,CRW,IFCT,Constant,Raw,,,
100.0,921.0,CRW,IFCT,Constant,Raw,,,
100.0,1285.0,CRW,IFCT,Constant,Raw,,,
100.0,4680.0,CRW,IFCT,Constant,Raw,,,
100.0,3945.0,CRW,IFCT,Constant,Raw,,,
100.0,3940.0,CRW,IFCT,Constant,Raw,,,
100.0,3258.0,CRW,IFCT,Constant,Raw,,,
100.0,376.0,CRW,IFCT,Constant,Raw,,,
100.0,318.0,CRW,IFCT,Constant,Raw,,,
100.0,591.0,CRW,IFCT,Constant,Raw,,,
100.0,506.0,CRW,IFCT,Constant,Raw,,,
100.0,2232.0,CRW,IFCT,Constant,Raw,,,
100.0,2089.0,CRW,IFCT,Constant,Raw,,,
100.0,158.0,CRW,IFCT,Constant,Raw,,,
100.0,1814.0,CRW,IFCT,Constant,Raw,,,
100.0,5076.0,CRW,IFCT,Constant,Raw,,,
100.0,3810.0,CRW,IFCT,Constant,Raw,,,
100.0,1149.0,CRW,IFCT,Constant,Raw,,,
100.0,2335.0,CRW,IFCT,Constant,Raw,,,
100.0,8315.0,CRW,IFCT,Constant,Raw,,,
100.0,4636.0,CRW,IFCT,Constant,Raw,,,
100.0,1295.0,CRW,IFCT,Constant,Raw,,,
100.0,48.0,CRW,IFCT,Constant,Raw,,,
100.0,572.0,CRW,IFCT,Constant,Raw,,,
100.0,1316.0,CRW,IFCT,Constant,Raw,,,
100.0,105.0,CRW,IFCT,Constant,Raw,,,
100.0,128.0,CRW,IFCT,Constant,Raw,,,
100.0,1097.0,CRW,IFCT,Constant,Raw,,,
100.0,4255.0,CRW,IFCT,Constant,Raw,,,
100.0,108.0,CRW,IFCT,Constant,Raw,,,
100.0,689.0,CRW,IFCT,Constant,Raw,,,
100.0,878.0,CRW,IFCT,Constant,Raw,,,
100.0,4045.0,CRW,IFCT,Constant,Raw,,,
100.0,1520.0,CRW,IFCT,Constant,Raw,,,
100.0,1576.0,CRW,IFCT,Constant,Raw,,,
100.0,1432.0,CRW,IFCT,Constant,Raw,,,
100.0,1676.0,CRW,IFCT,Constant,Raw,,,
100.0,1586.0,CRW,IFCT,Constant,Raw,,,
100.0,2932.0,CRW,IFCT,Constant,Raw,,,
100.0,800.0,CRW,IFCT,Constant,Raw,,,
100.0,256.0,CRW,IFCT,Constant,Raw,,,
100.0,2822.0,CRW,IFCT,Constant,Raw,,,
100.0,558.0,CRW,IFCT,Constant,Raw,,,
100.0,427.0,CRW,IFCT,Constant,Raw,,,
100.0,2065.0,CRW,IFCT,Constant,Raw,,,
100.0,5269.0,CRW,IFCT,Constant,Raw,,,
100.0,1686.0,CRW,IFCT,Constant,Raw,,,
100.0,882.0,CRW,IFCT,Constant,Raw,,,
100.0,1695.0,CRW,IFCT,Constant,Raw,,,
100.0,1799.0,CRW,IFCT,Constant,Raw,,,
100.0,548.0,CRW,IFCT,Constant,Raw,,,
100.0,3539.0,CRW,IFCT,Constant,Raw,,,
100.0,3067.0,CRW,IFCT,Constant,Raw,,,
100.0,287.0,CRW,IFCT,Constant,Raw,,,
100.0,4222.0,CRW,IFCT,Constant,Raw,,,
100.0,627.0,CRW,IFCT,Constant,Raw,,,
100.0,1303.0,CRW,IFCT,Constant,Raw,,,
100.0,5377.0,CRW,IFCT,Constant,Raw,,,
100.0,749.0,CRW,IFCT,Constant,Raw,,,
100.0,2597.0,CRW,IFCT,Constant,Raw,,,
100.0,1176.0,CRW,IFCT,Constant,Raw,,,
100.0,435.0,CRW,IFCT,Constant,Raw,,,
100.0,849.0,CRW,IFCT,Constant,Raw,,,
1000.0,5129.0,CRW,IFCT,Constant,Raw,,,
1000.0,4061.0,CRW,IFCT,Constant,Raw,,,
1000.0,392.0,CRW,IFCT,Constant,Raw,,,
1000.0,3038.0,CRW,IFCT,Constant,Raw,,,
1000.0,2662.0,CRW,IFCT,Constant,Raw,,,
1000.0,855.0,CRW,IFCT,Constant,Raw,,,
1000.0,1046.0,CRW,IFCT,Constant,Raw,,,
1000.0,4878.0,CRW,IFCT,Constant,Raw,,,
1000.0,3545.0,CRW,IFCT,Constant,Raw,,,
1000.0,995.0,CRW,IFCT,Constant,Raw,,,
1000.0,2483.0,CRW,IFCT,Constant,Raw,,,
1000.0,427.0,CRW,IFCT,Constant,Raw,,,
1000.0,646.0,CRW,IFCT,Constant,Raw,,,
1000.0,729.0,CRW,IFCT,Constant,Raw,,,
1000.0,1174.0,CRW,IFCT,Constant,Raw,,,
1000.0,5337.0,CRW,IFCT,Constant,Raw,,,
1000.0,420.0,CRW,IFCT,Constant,Raw,,,
1000.0,7787.0,CRW,IFCT,Constant,Raw,,,
1000.0,256.0,CRW,IFCT,Constant,Raw,,,
1000.0,778.0,CRW,IFCT,Constant,Raw,,,
1000.0,6945.0,CRW,IFCT,Constant,Raw,,,
1000.0,4945.0,CRW,IFCT,Constant,Raw,,,
1000.0,552.0,CRW,IFCT,Constant,Raw,,,
1000.0,11834.0,CRW,IFCT,Constant,Raw,,,
1000.0,1718.0,CRW,IFCT,Constant,Raw,,,
1000.0,8400.0,CRW,IFCT,Constant,Raw,,,
1000.0,4501.0,CRW,IFCT,Constant,Raw,,,
1000.0,4175.0,CRW,IFCT,Constant,Raw,,,
1000.0,10113.0,CRW,IFCT,Constant,Raw,,,
1000.0,931.0,CRW,IFCT,Constant,Raw,,,
1000.0,3527.0,CRW,IFCT,Constant,Raw,,,
1000.0,459.0,CRW,IFCT,Constant,Raw,,,
1000.0,6411.0,CRW,IFCT,Constant,Raw,,,
1000.0,429.0,CRW,IFCT,Constant,Raw,,,
1000.0,478.0,CRW,IFCT,Constant,Raw,,,
1000.0,679.0,CRW,IFCT,Constant,Raw,,,
1000.0,2161.0,CRW,IFCT,Constant,Raw,,,
1000.0,1873.0,CRW,IFCT,Constant,Raw,,,
1000.0,2426.0,CRW,IFCT,Constant,Raw,,,
1000.0,3644.0,CRW,IFCT,Constant,Raw,,,
1000.0,5455.0,CRW,IFCT,Constant,Raw,,,
1000.0,99.0,CRW,IFCT,Constant,Raw,,,
1000.0,6092.0,CRW,IFCT,Constant,Raw,,,
1000.0,9432.0,CRW,IFCT,Constant,Raw,,,
1000.0,4746.0,CRW,IFCT,Constant,Raw,,,
1000.0,1214.0,CRW,IFCT,Constant,Raw,,,
1000.0,2878.0,CRW,IFCT,Constant,Raw,,,
1000.0,5635.0,CRW,IFCT,Constant,Raw,,,
1000.0,538.0,CRW,IFCT,Constant,Raw,,,
1000.0,223.0,CRW,IFCT,Constant,Raw,,,
1000.0,4386.0,CRW,IFCT,Constant,Raw,,,
1000.0,84.0,CRW,IFCT,Constant,Raw,,,
1000.0,2620.0,CRW,IFCT,Constant,Raw,,,
1000.0,1093.0,CRW,IFCT,Constant,Raw,,,
1000.0,8717.0,CRW,IFCT,Constant,Raw,,,
1000.0,7519.0,CRW,IFCT,Constant,Raw,,,
1000.0,1040.0,CRW,IFCT,Constant,Raw,,,
1000.0,1928.0,CRW,IFCT,Constant,Raw,,,
1000.0,472.0,CRW,IFCT,Constant,Raw,,,
1000.0,2971.0,CRW,IFCT,Constant,Raw,,,
1000.0,3897.0,CRW,IFCT,Constant,Raw,,,
1000.0,1599.0,CRW,IFCT,Constant,Raw,,,
1000.0,1007.0,CRW,IFCT,Constant,Raw,,,
1000.0,1738.0,CRW,IFCT,Constant,Raw,,,
1000.0,6574.0,CRW,IFCT,Constant,Raw,,,
1000.0,2067.0,CRW,IFCT,Constant,Raw,,,
1000.0,474.0,CRW,IFCT,Constant,Raw,,,
1000.0,5623.0,CRW,IFCT,Constant,Raw,,,
1000.0,5543.0,CRW,IFCT,Constant,Raw,,,
1000.0,5312.0,CRW,IFCT,Constant,Raw,,,
1000.0,6459.0,CRW,IFCT,Constant,Raw,,,
1000.0,1789.0,CRW,IFCT,Constant,Raw,,,
1000.0,588.0,CRW,IFCT,Constant,Raw,,,
1000.0,1888.0,CRW,IFCT,Constant,Raw,,,
1000.0,2703.0,CRW,IFCT,Constant,Raw,,,
1000.0,1990.0,CRW,IFCT,Constant,Raw,,,
1000.0,407.0,CRW,IFCT,Constant,Raw,,,
1000.0,1845.0,CRW,IFCT,Constant,Raw,,,
1000.0,5573.0,CRW,IFCT,Constant,Raw,,,
1000.0,7758.0,CRW,IFCT,Constant,Raw,,,
1000.0,5135.0,CRW,IFCT,Constant,Raw,,,
1000.0,2072.0,CRW,IFCT,Constant,Raw,,,
1000.0,459.0,CRW,IFCT,Constant,Raw,,,
1000.0,2549.0,CRW,IFCT,Constant,Raw,,,
1000.0,2012.0,CRW,IFCT,Constant,Raw,,,
1000.0,17916.0,CRW,IFCT,Constant,Raw,,,
1000.0,325.0,CRW,IFCT,Constant,Raw,,,
1000.0,1594.0,CRW,IFCT,Constant,Raw,,,
1000.0,4312.0,CRW,IFCT,Constant,Raw,,,
1000.0,10203.0,CRW,IFCT,Constant,Raw,,,
1000.0,1.0,CRW,IFCT,Constant,Raw,,,
1000.0,742.0,CRW,IFCT,Constant,Raw,,,
1000.0,3155.0,CRW,IFCT,Constant,Raw,,,
1000.0,1142.0,CRW,IFCT,Constant,Raw,,,
1000.0,1016.0,CRW,IFCT,Constant,Raw,,,
1000.0,391.0,CRW,IFCT,Constant,Raw,,,
1000.0,256.0,CRW,IFCT,Constant,Raw,,,
1000.0,1645.0,CRW,IFCT,Constant,Raw,,,
1000.0,3815.0,CRW,IFCT,Constant,Raw,,,
1000.0,185.0,CRW,IFCT,Constant,Raw,,,
10000.0,1541.0,CRW,IFCT,Constant,Raw,,,
10000.0,2962.0,CRW,IFCT,Constant,Raw,,,
10000.0,1164.0,CRW,IFCT,Constant,Raw,,,
10000.0,4881.0,CRW,IFCT,Constant,Raw,,,
10000.0,4613.0,CRW,IFCT,Constant,Raw,,,
10000.0,1151.0,CRW,IFCT,Constant,Raw,,,
10000.0,3795.0,CRW,IFCT,Constant,Raw,,,
10000.0,1400.0,CRW,IFCT,Constant,Raw,,,
10000.0,7081.0,CRW,IFCT,Constant,Raw,,,
10000.0,3696.0,CRW,IFCT,Constant,Raw,,,
10000.0,1887.0,CRW,IFCT,Constant,Raw,,,
10000.0,1002.0,CRW,IFCT,Constant,Raw,,,
10000.0,7334.0,CRW,IFCT,Constant,Raw,,,
10000.0,2022.0,CRW,IFCT,Constant,Raw,,,
10000.0,9986.0,CRW,IFCT,Constant,Raw,,,
10000.0,276.0,CRW,IFCT,Constant,Raw,,,
10000.0,6580.0,CRW,IFCT,Constant,Raw,,,
10000.0,4026.0,CRW,IFCT,Constant,Raw,,,
10000.0,2561.0,CRW,IFCT,Constant,Raw,,,
10000.0,3696.0,CRW,IFCT,Constant,Raw,,,
10000.0,2037.0,CRW,IFCT,Constant,Raw,,,
10000.0,1019.0,CRW,IFCT,Constant,Raw,,,
10000.0,599.0,CRW,IFCT,Constant,Raw,,,
10000.0,565.0,CRW,IFCT,Constant,Raw,,,
10000.0,5847.0,CRW,IFCT,Constant,Raw,,,
10000.0,1106.0,CRW,IFCT,Constant,Raw,,,
10000.0,4920.0,CRW,IFCT,Constant,Raw,,,
10000.0,5081.0,CRW,IFCT,Constant,Raw,,,
10000.0,3730.0,CRW,IFCT,Constant,Raw,,,
10000.0,11665.0,CRW,IFCT,Constant,Raw,,,
10000.0,892.0,CRW,IFCT,Constant,Raw,,,
10000.0,3931.0,CRW,IFCT,Constant,Raw,,,
10000.0,143.0,CRW,IFCT,Constant,Raw,,,
10000.0,1631.0,CRW,IFCT,Constant,Raw,,,
10000.0,4200.0,CRW,IFCT,Constant,Raw,,,
10000.0,380.0,CRW,IFCT,Constant,Raw,,,
10000.0,22911.0,CRW,IFCT,Constant,Raw,,,
10000.0,4114.0,CRW,IFCT,Constant,Raw,,,
10000.0,4230.0,CRW,IFCT,Constant,Raw,,,
10000.0,2852.0,CRW,IFCT,Constant,Raw,,,
10000.0,596.0,CRW,IFCT,Constant,Raw,,,
10000.0,3943.0,CRW,IFCT,Constant,Raw,,,
10000.0,2423.0,CRW,IFCT,Constant,Raw,,,
10000.0,542.0,CRW,IFCT,Constant,Raw,,,
10000.0,1565.0,CRW,IFCT,Constant,Raw,,,
10000.0,4888.0,CRW,IFCT,Constant,Raw,,,
10000.0,927.0,CRW,IFCT,Constant,Raw,,,
10000.0,11380.0,CRW,IFCT,Constant,Raw,,,
10000.0,4473.0,CRW,IFCT,Constant,Raw,,,
10000.0,3068.0,CRW,IFCT,Constant,Raw,,,
10000.0,4752.0,CRW,IFCT,Constant,Raw,,,
10000.0,6021.0,CRW,IFCT,Constant,Raw,,,
10000.0,9837.0,CRW,IFCT,Constant,Raw,,,
10000.0,11214.0,CRW,IFCT,Constant,Raw,,,
10000.0,5089.0,CRW,IFCT,Constant,Raw,,,
10000.0,1035.0,CRW,IFCT,Constant,Raw,,,
10000.0,3371.0,CRW,IFCT,Constant,Raw,,,
10000.0,424.0,CRW,IFCT,Constant,Raw,,,
10000.0,1572.0,CRW,IFCT,Constant,Raw,,,
10000.0,1889.0,CRW,IFCT,Constant,Raw,,,
10000.0,3620.0,CRW,IFCT,Constant,Raw,,,
10000.0,4281.0,CRW,IFCT,Constant,Raw,,,
10000.0,784.0,CRW,IFCT,Constant,Raw,,,
10000.0,5086.0,CRW,IFCT,Constant,Raw,,,
10000.0,2742.0,CRW,IFCT,Constant,Raw,,,
10000.0,1419.0,CRW,IFCT,Constant,Raw,,,
10000.0,903.0,CRW,IFCT,Constant,Raw,,,
10000.0,1205.0,CRW,IFCT,Constant,Raw,,,
10000.0,173.0,CRW,IFCT,Constant,Raw,,,
10000.0,703.0,CRW,IFCT,Constant,Raw,,,
10000.0,9194.0,CRW,IFCT,Constant,Raw,,,
10000.0,1059.0,CRW,IFCT,Constant,Raw,,,
10000.0,13441.0,CRW,IFCT,Constant,Raw,,,
10000.0,2279.0,CRW,IFCT,Constant,Raw,,,
10000.0,2029.0,CRW,IFCT,Constant,Raw,,,
10000.0,1406.0,CRW,IFCT,Constant,Raw,,,
10000.0,3097.0,CRW,IFCT,Constant,Raw,,,
10000.0,11813.0,CRW,IFCT,Constant,Raw,,,
10000.0,636.0,CRW,IFCT,Constant,Raw,,,
10000.0,748.0,CRW,IFCT,Constant,Raw,,,
10000.0,887.0,CRW,IFCT,Constant,Raw,,,
10000.0,1218.0,CRW,IFCT,Constant,Raw,,,
10000.0,9168.0,CRW,IFCT,Constant,Raw,,,
10000.0,932.0,CRW,IFCT,Constant,Raw,,,
10000.0,2506.0,CRW,IFCT,Constant,Raw,,,
10000.0,2293.0,CRW,IFCT,Constant,Raw,,,
10000.0,4025.0,CRW,IFCT,Constant,Raw,,,
10000.0,3754.0,CRW,IFCT,Constant,Raw,,,
10000.0,3422.0,CRW,IFCT,Constant,Raw,,,
10000.0,1489.0,CRW,IFCT,Constant,Raw,,,
10000.0,5740.0,CRW,IFCT,Constant,Raw,,,
10000.0,2769.0,CRW,IFCT,Constant,Raw,,,
10000.0,10207.0,CRW,IFCT,Constant,Raw,,,
10000.0,470.0,CRW,IFCT,Constant,Raw,,,
10000.0,3190.0,CRW,IFCT,Constant,Raw,,,
10000.0,2664.0,CRW,IFCT,Constant,Raw,,,
10000.0,9284.0,CRW,IFCT,Constant,Raw,,,
10000.0,701.0,CRW,IFCT,Constant,Raw,,,
10000.0,5263.0,CRW,IFCT,Constant,Raw,,,
10000.0,28.0,CRW,IFCT,Constant,Raw,,,
100000.0,1610.0,CRW,IFCT,Constant,Raw,,,
100000.0,15590.0,CRW,IFCT,Constant,Raw,,,
100000.0,8609.0,CRW,IFCT,Constant,Raw,,,
100000.0,1203.0,CRW,IFCT,Constant,Raw,,,
100000.0,6753.0,CRW,IFCT,Constant,Raw,,,
100000.0,3564.0,CRW,IFCT,Constant,Raw,,,
100000.0,4932.0,CRW,IFCT,Constant,Raw,,,
100000.0,4616.0,CRW,IFCT,Constant,Raw,,,
100000.0,3517.0,CRW,IFCT,Constant,Raw,,,
100000.0,4522.0,CRW,IFCT,Constant,Raw,,,
100000.0,3547.0,CRW,IFCT,Constant,Raw,,,
100000.0,11218.0,CRW,IFCT,Constant,Raw,,,
100000.0,633.0,CRW,IFCT,Constant,Raw,,,
100000.0,5457.0,CRW,IFCT,Constant,Raw,,,
100000.0,5337.0,CRW,IFCT,Constant,Raw,,,
100000.0,67.0,CRW,IFCT,Constant,Raw,,,
100000.0,6017.0,CRW,IFCT,Constant,Raw,,,
100000.0,3320.0,CRW,IFCT,Constant,Raw,,,
100000.0,941.0,CRW,IFCT,Constant,Raw,,,
100000.0,3105.0,CRW,IFCT,Constant,Raw,,,
100000.0,9274.0,CRW,IFCT,Constant,Raw,,,
100000.0,978.0,CRW,IFCT,Constant,Raw,,,
100000.0,407.0,CRW,IFCT,Constant,Raw,,,
100000.0,18992.0,CRW,IFCT,Constant,Raw,,,
100000.0,4366.0,CRW,IFCT,Constant,Raw,,,
100000.0,11351.0,CRW,IFCT,Constant,Raw,,,
100000.0,16350.0,CRW,IFCT,Constant,Raw,,,
100000.0,4180.0,CRW,IFCT,Constant,Raw,,,
100000.0,3165.0,CRW,IFCT,Constant,Raw,,,
100000.0,18706.0,CRW,IFCT,Constant,Raw,,,
100000.0,1877.0,CRW,IFCT,Constant,Raw,,,
100000.0,6419.0,CRW,IFCT,Constant,Raw,,,
100000.0,1807.0,CRW,IFCT,Constant,Raw,,,
100000.0,1390.0,CRW,IFCT,Constant,Raw,,,
100000.0,3086.0,CRW,IFCT,Constant,Raw,,,
100000.0,16670.0,CRW,IFCT,Constant,Raw,,,
100000.0,1506.0,CRW,IFCT,Constant,Raw,,,
100000.0,2548.0,CRW,IFCT,Constant,Raw,,,
100000.0,6021.0,CRW,IFCT,Constant,Raw,,,
100000.0,183.0,CRW,IFCT,Constant,Raw,,,
100000.0,2201.0,CRW,IFCT,Constant,Raw,,,
100000.0,476.0,CRW,IFCT,Constant,Raw,,,
100000.0,10865.0,CRW,IFCT,Constant,Raw,,,
100000.0,6318.0,CRW,IFCT,Constant,Raw,,,
100000.0,5430.0,CRW,IFCT,Constant,Raw,,,
100000.0,2113.0,CRW,IFCT,Constant,Raw,,,
100000.0,26.0,CRW,IFCT,Constant,Raw,,,
100000.0,616.0,CRW,IFCT,Constant,Raw,,,
100000.0,1362.0,CRW,IFCT,Constant,Raw,,,
100000.0,2787.0,CRW,IFCT,Constant,Raw,,,
100000.0,2064.0,CRW,IFCT,Constant,Raw,,,
100000.0,7670.0,CRW,IFCT,Constant,Raw,,,
100000.0,16817.0,CRW,IFCT,Constant,Raw,,,
100000.0,9563.0,CRW,IFCT,Constant,Raw,,,
100000.0,1599.0,CRW,IFCT,Constant,Raw,,,
100000.0,3700.0,CRW,IFCT,Constant,Raw,,,
100000.0,4145.0,CRW,IFCT,Constant,Raw,,,
100000.0,3351.0,CRW,IFCT,Constant,Raw,,,
100000.0,2032.0,CRW,IFCT,Constant,Raw,,,
100000.0,860.0,CRW,IFCT,Constant,Raw,,,
100000.0,2064.0,CRW,IFCT,Constant,Raw,,,
100000.0,1711.0,CRW,IFCT,Constant,Raw,,,
100000.0,23.0,CRW,IFCT,Constant,Raw,,,
100000.0,14569.0,CRW,IFCT,Constant,Raw,,,
100000.0,1590.0,CRW,IFCT,Constant,Raw,,,
100000.0,4471.0,CRW,IFCT,Constant,Raw,,,
100000.0,6695.0,CRW,IFCT,Constant,Raw,,,
100000.0,1833.0,CRW,IFCT,Constant,Raw,,,
100000.0,5620.0,CRW,IFCT,Constant,Raw,,,
100000.0,2615.0,CRW,IFCT,Constant,Raw,,,
100000.0,8163.0,CRW,IFCT,Constant,Raw,,,
100000.0,2897.0,CRW,IFCT,Constant,Raw,,,
100000.0,1631.0,CRW,IFCT,Constant,Raw,,,
100000.0,16284.0,CRW,IFCT,Constant,Raw,,,
100000.0,4111.0,CRW,IFCT,Constant,Raw,,,
100000.0,18731.0,CRW,IFCT,Constant,Raw,,,
